Brand,Description,Size,YearMonth,UnitsSold,Revenue,UnitsReceived,PurchaseCost,SupplyGap,CoverRatio,PlanningStatus
8962,Pimms Cup No 1,750mL,2024-12,186,3346.14,199.0,2754.1600000000003,13.0,1.07,Well Balanced
8965,St George Absinthe Verte,750mL,2024-01,30,1774.7,18.0,717.3,-12.0,0.6,Under-Ordered
8965,St George Absinthe Verte,750mL,2024-02,31,1704.69,24.0,956.4,-7.0,0.77,Under-Ordered
8965,St George Absinthe Verte,750mL,2024-03,31,1704.69,50.0,1992.5,19.0,1.61,Over-Ordered
8965,St George Absinthe Verte,750mL,2024-04,22,1209.78,6.0,239.1,-16.0,0.27,Under-Ordered
8965,St George Absinthe Verte,750mL,2024-05,23,1264.77,36.0,1434.6,13.0,1.57,Over-Ordered
8965,St George Absinthe Verte,750mL,2024-06,35,1924.65,24.0,956.4,-11.0,0.69,Under-Ordered
8965,St George Absinthe Verte,750mL,2024-07,39,2144.61,46.0,1833.1,7.0,1.18,Well Balanced
8965,St George Absinthe Verte,750mL,2024-08,27,1484.73,39.0,1554.15,12.0,1.44,Well Balanced
8965,St George Absinthe Verte,750mL,2024-09,18,989.82,12.0,478.2,-6.0,0.67,Under-Ordered
8965,St George Absinthe Verte,750mL,2024-10,30,1649.7,30.0,1195.5,0.0,1.0,Well Balanced
8965,St George Absinthe Verte,750mL,2024-11,17,934.83,23.0,916.55,6.0,1.35,Well Balanced
8965,St George Absinthe Verte,750mL,2024-12,39,2144.61,42.0,1673.6999999999998,3.0,1.08,Well Balanced
8970,Ice Box Manhattan,1.75L,2024-01,410,4825.9,432.0,3451.68,22.0,1.05,Well Balanced
8970,Ice Box Manhattan,1.75L,2024-02,543,5446.57,444.0,3547.56,-99.0,0.82,Well Balanced
8970,Ice Box Manhattan,1.75L,2024-03,416,4987.84,500.0,3995.0,84.0,1.2,Well Balanced
8970,Ice Box Manhattan,1.75L,2024-04,663,6757.37,589.0,4706.11,-74.0,0.89,Well Balanced
8970,Ice Box Manhattan,1.75L,2024-05,663,6709.37,674.0,5385.26,11.0,1.02,Well Balanced
8970,Ice Box Manhattan,1.75L,2024-06,540,6474.6,647.0,5169.53,107.0,1.2,Well Balanced
8970,Ice Box Manhattan,1.75L,2024-07,770,7852.3,706.0,5640.94,-64.0,0.92,Well Balanced
8970,Ice Box Manhattan,1.75L,2024-08,712,7112.88,832.0,6647.679999999999,120.0,1.17,Well Balanced
8970,Ice Box Manhattan,1.75L,2024-09,619,7183.81,550.0,4394.5,-69.0,0.89,Well Balanced
8970,Ice Box Manhattan,1.75L,2024-10,744,7536.56,712.0,5688.88,-32.0,0.96,Well Balanced
8970,Ice Box Manhattan,1.75L,2024-11,545,6534.55,547.0,4370.53,2.0,1.0,Well Balanced
8970,Ice Box Manhattan,1.75L,2024-12,835,8587.65,848.0,6775.5199999999995,13.0,1.02,Well Balanced
8976,Beat 3 White Kosher Whiskey,750mL,2024-01,9,265.90999999999997,12.0,239.88,3.0,1.33,Well Balanced
8976,Beat 3 White Kosher Whiskey,750mL,2024-02,5,149.95,12.0,239.88,7.0,2.4,Over-Ordered
8976,Beat 3 White Kosher Whiskey,750mL,2024-03,5,149.95,12.0,239.88,7.0,2.4,Over-Ordered
8976,Beat 3 White Kosher Whiskey,750mL,2024-04,10,290.9,24.0,479.76,14.0,2.4,Over-Ordered
8976,Beat 3 White Kosher Whiskey,750mL,2024-05,4,111.96,5.0,99.95,1.0,1.25,Well Balanced
8976,Beat 3 White Kosher Whiskey,750mL,2024-06,19,531.81,0.0,0.0,-19.0,0.0,No Replenishment
8976,Beat 3 White Kosher Whiskey,750mL,2024-07,10,295.9,25.0,499.75,15.0,2.5,Over-Ordered
8976,Beat 3 White Kosher Whiskey,750mL,2024-08,1,29.99,0.0,0.0,-1.0,0.0,No Replenishment
8976,Beat 3 White Kosher Whiskey,750mL,2024-09,6,179.94,0.0,0.0,-6.0,0.0,No Replenishment
8976,Beat 3 White Kosher Whiskey,750mL,2024-10,1,29.99,0.0,0.0,-1.0,0.0,No Replenishment
8976,Beat 3 White Kosher Whiskey,750mL,2024-11,1,29.99,0.0,0.0,-1.0,0.0,No Replenishment
8976,Beat 3 White Kosher Whiskey,750mL,2024-12,12,359.88,12.0,239.88,0.0,1.0,Well Balanced
8978,Riunite Lambrusco,3L,2024-01,300,4531.0,300.0,3234.0,0.0,1.0,Well Balanced
8978,Riunite Lambrusco,3L,2024-02,235,3992.6499999999996,247.0,2662.66,12.0,1.05,Well Balanced
8978,Riunite Lambrusco,3L,2024-03,169,2871.3099999999995,183.0,1972.74,14.0,1.08,Well Balanced
8978,Riunite Lambrusco,3L,2024-04,166,2820.3399999999997,139.0,1498.4199999999998,-27.0,0.84,Well Balanced
8978,Riunite Lambrusco,3L,2024-05,309,4651.91,294.0,3169.3199999999997,-15.0,0.95,Well Balanced
8978,Riunite Lambrusco,3L,2024-06,194,3296.0599999999995,190.0,2048.2,-4.0,0.98,Well Balanced
8978,Riunite Lambrusco,3L,2024-07,316,4796.84,317.0,3417.2599999999998,1.0,1.0,Well Balanced
8978,Riunite Lambrusco,3L,2024-08,264,4485.36,324.0,3492.72,60.0,1.23,Well Balanced
8978,Riunite Lambrusco,3L,2024-09,188,3194.12,205.0,2209.9,17.0,1.09,Well Balanced
8978,Riunite Lambrusco,3L,2024-10,291,4378.09,249.0,2684.22,-42.0,0.86,Well Balanced
8978,Riunite Lambrusco,3L,2024-11,378,5666.22,358.0,3859.24,-20.0,0.95,Well Balanced
8978,Riunite Lambrusco,3L,2024-12,305,5053.95,316.0,3406.48,11.0,1.04,Well Balanced
8985,J Roget Spumante,750mL,2024-01,578,3462.22,637.0,2828.28,59.0,1.1,Well Balanced
8985,J Roget Spumante,750mL,2024-02,591,3540.0899999999997,458.0,2033.52,-133.0,0.77,Under-Ordered
8985,J Roget Spumante,750mL,2024-03,574,3438.2599999999998,645.0,2863.8,71.0,1.12,Well Balanced
8985,J Roget Spumante,750mL,2024-04,605,3623.95,549.0,2437.56,-56.0,0.91,Well Balanced
8985,J Roget Spumante,750mL,2024-05,631,3779.69,639.0,2837.16,8.0,1.01,Well Balanced
8985,J Roget Spumante,750mL,2024-06,844,5055.5599999999995,783.0,3476.52,-61.0,0.93,Well Balanced
8985,J Roget Spumante,750mL,2024-07,727,4354.73,772.0,3427.6800000000003,45.0,1.06,Well Balanced
8985,J Roget Spumante,750mL,2024-08,690,4133.1,771.0,3423.2400000000002,81.0,1.12,Well Balanced
8985,J Roget Spumante,750mL,2024-09,750,4492.5,770.0,3418.8,20.0,1.03,Well Balanced
8985,J Roget Spumante,750mL,2024-10,573,3432.27,495.0,2197.8,-78.0,0.86,Well Balanced
8985,J Roget Spumante,750mL,2024-11,762,4564.38,851.0,3778.44,89.0,1.12,Well Balanced
8985,J Roget Spumante,750mL,2024-12,1090,6529.1,1271.0,5643.24,181.0,1.17,Well Balanced
8986,Sauza Blue Silver VAP,750mL,2024-01,4,71.96,1.0,12.02,-3.0,0.25,Under-Ordered
8986,Sauza Blue Silver VAP,750mL,2024-02,1,17.99,0.0,0.0,-1.0,0.0,No Replenishment
8986,Sauza Blue Silver VAP,750mL,2024-03,2,35.98,0.0,0.0,-2.0,0.0,No Replenishment
8986,Sauza Blue Silver VAP,750mL,2024-04,3,53.97,802.0,9640.04,799.0,267.33,Over-Ordered
8986,Sauza Blue Silver VAP,750mL,2024-05,249,4469.509999999999,114.0,1370.2800000000002,-135.0,0.46,Under-Ordered
8986,Sauza Blue Silver VAP,750mL,2024-06,243,3885.57,32.0,384.64,-211.0,0.13,Under-Ordered
8986,Sauza Blue Silver VAP,750mL,2024-07,216,3453.84,9.0,108.18,-207.0,0.04,Under-Ordered
8986,Sauza Blue Silver VAP,750mL,2024-08,87,1391.13,0.0,0.0,-87.0,0.0,No Replenishment
8986,Sauza Blue Silver VAP,750mL,2024-09,60,1059.3999999999999,23.0,276.46000000000004,-37.0,0.38,Under-Ordered
8986,Sauza Blue Silver VAP,750mL,2024-10,34,551.66,7.0,84.14,-27.0,0.21,Under-Ordered
8986,Sauza Blue Silver VAP,750mL,2024-11,22,395.78,0.0,0.0,-22.0,0.0,No Replenishment
8986,Sauza Blue Silver VAP,750mL,2024-12,35,575.65,4.0,48.08,-31.0,0.11,Under-Ordered
9028,Prairie Organic Gin,750mL,2024-01,98,1567.02,94.0,1089.46,-4.0,0.96,Well Balanced
9028,Prairie Organic Gin,750mL,2024-02,107,1781.4299999999998,93.0,1077.8700000000001,-14.0,0.87,Well Balanced
9028,Prairie Organic Gin,750mL,2024-03,159,2303.91,40.0,463.6,-119.0,0.25,Under-Ordered
9028,Prairie Organic Gin,750mL,2024-04,19,275.31,1.0,11.59,-18.0,0.05,Under-Ordered
9028,Prairie Organic Gin,750mL,2024-05,3,43.47,0.0,0.0,-3.0,0.0,No Replenishment
9031,Tempus Fugit de Violettes,750mL,2024-09,1,32.99,1.0,25.77,0.0,1.0,Well Balanced
9035,Tempus Fugit Gran Classico,750mL,2024-09,1,39.99,1.0,30.3,0.0,1.0,Well Balanced
9037,Prairie Organic Cucumber Vod,750mL,2024-01,222,3549.78,205.0,2445.65,-17.0,0.92,Well Balanced
9037,Prairie Organic Cucumber Vod,750mL,2024-02,186,3718.14,254.0,3030.22,68.0,1.37,Well Balanced
9037,Prairie Organic Cucumber Vod,750mL,2024-03,217,4337.83,255.0,3042.15,38.0,1.18,Well Balanced
9037,Prairie Organic Cucumber Vod,750mL,2024-04,361,7216.389999999999,215.0,2564.95,-146.0,0.6,Under-Ordered
9037,Prairie Organic Cucumber Vod,750mL,2024-05,371,7416.29,388.0,4628.84,17.0,1.05,Well Balanced
9037,Prairie Organic Cucumber Vod,750mL,2024-06,399,7976.009999999999,419.0,4998.67,20.0,1.05,Well Balanced
9037,Prairie Organic Cucumber Vod,750mL,2024-07,541,10814.59,510.0,6084.3,-31.0,0.94,Well Balanced
9037,Prairie Organic Cucumber Vod,750mL,2024-08,467,9335.33,677.0,8076.61,210.0,1.45,Well Balanced
9037,Prairie Organic Cucumber Vod,750mL,2024-09,352,7036.48,302.0,3602.8599999999997,-50.0,0.86,Well Balanced
9037,Prairie Organic Cucumber Vod,750mL,2024-10,161,3908.39,140.0,1670.2,-21.0,0.87,Well Balanced
9037,Prairie Organic Cucumber Vod,750mL,2024-11,216,4317.839999999999,188.0,2242.84,-28.0,0.87,Well Balanced
9037,Prairie Organic Cucumber Vod,750mL,2024-12,224,4477.759999999999,216.0,2576.88,-8.0,0.96,Well Balanced
9066,American Harvest Organic,1.75L,2024-01,87,2783.13,50.0,1221.0,-37.0,0.57,Under-Ordered
9066,American Harvest Organic,1.75L,2024-02,51,1631.49,6.0,146.52,-45.0,0.12,Under-Ordered
9066,American Harvest Organic,1.75L,2024-03,50,1599.5,0.0,0.0,-50.0,0.0,No Replenishment
9066,American Harvest Organic,1.75L,2024-04,71,2271.29,0.0,0.0,-71.0,0.0,No Replenishment
9066,American Harvest Organic,1.75L,2024-05,69,2207.31,0.0,0.0,-69.0,0.0,No Replenishment
9066,American Harvest Organic,1.75L,2024-06,58,1855.42,0.0,0.0,-58.0,0.0,No Replenishment
9066,American Harvest Organic,1.75L,2024-07,39,1247.61,0.0,0.0,-39.0,0.0,No Replenishment
9066,American Harvest Organic,1.75L,2024-08,70,2239.3,6.0,146.52,-64.0,0.09,Under-Ordered
9066,American Harvest Organic,1.75L,2024-09,29,927.7099999999999,17.0,415.14,-12.0,0.59,Under-Ordered
9066,American Harvest Organic,1.75L,2024-11,1,31.99,0.0,0.0,-1.0,0.0,No Replenishment
9090,Harmon Buffalo Trace Barrel,750mL,2024-07,156,3898.44,156.0,2953.08,0.0,1.0,Well Balanced
9092,Junipero Gin,750mL,2024-01,45,1539.55,62.0,1357.18,17.0,1.38,Well Balanced
9092,Junipero Gin,750mL,2024-02,62,1864.3799999999999,35.0,766.1500000000001,-27.0,0.56,Under-Ordered
9092,Junipero Gin,750mL,2024-03,44,1539.56,55.0,1203.95,11.0,1.25,Well Balanced
9092,Junipero Gin,750mL,2024-04,50,1749.5,57.0,1247.73,7.0,1.14,Well Balanced
9092,Junipero Gin,750mL,2024-05,93,2789.0699999999997,53.0,1160.17,-40.0,0.57,Under-Ordered
9092,Junipero Gin,750mL,2024-06,76,2279.24,96.0,2101.44,20.0,1.26,Well Balanced
9092,Junipero Gin,750mL,2024-07,56,1919.44,67.0,1466.63,11.0,1.2,Well Balanced
9092,Junipero Gin,750mL,2024-08,97,2909.0299999999997,103.0,2254.67,6.0,1.06,Well Balanced
9092,Junipero Gin,750mL,2024-09,64,1919.36,59.0,1291.51,-5.0,0.92,Well Balanced
9092,Junipero Gin,750mL,2024-10,64,1919.36,42.0,919.38,-22.0,0.66,Under-Ordered
9092,Junipero Gin,750mL,2024-11,48,1439.52,54.0,1182.06,6.0,1.12,Well Balanced
9092,Junipero Gin,750mL,2024-12,63,1889.37,59.0,1291.51,-4.0,0.94,Well Balanced
9102,Scorpion Anejo Mexcal,750mL,2024-02,1,44.99,0.0,0.0,-1.0,0.0,No Replenishment
9102,Scorpion Anejo Mexcal,750mL,2024-03,1,44.99,0.0,0.0,-1.0,0.0,No Replenishment
9102,Scorpion Anejo Mexcal,750mL,2024-09,3,134.97,0.0,0.0,-3.0,0.0,No Replenishment
9102,Scorpion Anejo Mexcal,750mL,2024-12,3,134.97,0.0,0.0,-3.0,0.0,No Replenishment
9103,Scorpion Silver,750mL,2024-05,6,209.94,0.0,0.0,-6.0,0.0,No Replenishment
9104,Oro de Oaxaca Mezcal,750mL,2024-05,7,181.93,12.0,229.32,5.0,1.71,Over-Ordered
9104,Oro de Oaxaca Mezcal,750mL,2024-07,1,25.99,0.0,0.0,-1.0,0.0,No Replenishment
9104,Oro de Oaxaca Mezcal,750mL,2024-09,2,51.98,0.0,0.0,-2.0,0.0,No Replenishment
9104,Oro de Oaxaca Mezcal,750mL,2024-12,2,51.98,0.0,0.0,-2.0,0.0,No Replenishment
9105,Loukatos Tsipouro Brandy,750mL,2024-01,1,19.99,0.0,0.0,-1.0,0.0,No Replenishment
9105,Loukatos Tsipouro Brandy,750mL,2024-03,6,119.94,6.0,88.86,0.0,1.0,Well Balanced
9109,Deep Eddy Ruby Red Vodka,50mL,2024-01,722,714.78,0.0,0.0,-722.0,0.0,No Replenishment
9109,Deep Eddy Ruby Red Vodka,50mL,2024-02,244,241.56,760.0,577.6,516.0,3.11,Over-Ordered
9109,Deep Eddy Ruby Red Vodka,50mL,2024-03,2500,2475.0,3539.0,2689.64,1039.0,1.42,Well Balanced
9109,Deep Eddy Ruby Red Vodka,50mL,2024-04,2122,2100.78,1866.0,1418.16,-256.0,0.88,Well Balanced
9109,Deep Eddy Ruby Red Vodka,50mL,2024-05,3165,3133.35,3689.0,2803.64,524.0,1.17,Well Balanced
9109,Deep Eddy Ruby Red Vodka,50mL,2024-06,3980,3940.2000000000003,4591.0,3489.16,611.0,1.15,Well Balanced
9109,Deep Eddy Ruby Red Vodka,50mL,2024-07,4062,4021.38,3413.0,2593.88,-649.0,0.84,Well Balanced
9109,Deep Eddy Ruby Red Vodka,50mL,2024-08,3803,3764.97,4469.0,3396.44,666.0,1.18,Well Balanced
9109,Deep Eddy Ruby Red Vodka,50mL,2024-09,3258,3225.42,2813.0,2137.88,-445.0,0.86,Well Balanced
9109,Deep Eddy Ruby Red Vodka,50mL,2024-10,3553,3517.4700000000003,4255.0,3233.8,702.0,1.2,Well Balanced
9109,Deep Eddy Ruby Red Vodka,50mL,2024-11,3151,3119.4900000000002,3036.0,2307.36,-115.0,0.96,Well Balanced
9109,Deep Eddy Ruby Red Vodka,50mL,2024-12,3892,3853.08,3662.0,2783.12,-230.0,0.94,Well Balanced
9115,Caffo Limoncino Dell'l Sola,750mL,2024-01,112,1710.3799999999999,11.0,113.85,-101.0,0.1,Under-Ordered
9115,Caffo Limoncino Dell'l Sola,750mL,2024-02,177,2564.73,82.0,848.7,-95.0,0.46,Under-Ordered
9115,Caffo Limoncino Dell'l Sola,750mL,2024-03,124,1796.76,45.0,465.75,-79.0,0.36,Under-Ordered
9115,Caffo Limoncino Dell'l Sola,750mL,2024-04,94,1362.06,14.0,144.9,-80.0,0.15,Under-Ordered
9115,Caffo Limoncino Dell'l Sola,750mL,2024-05,80,1159.2,12.0,124.2,-68.0,0.15,Under-Ordered
9115,Caffo Limoncino Dell'l Sola,750mL,2024-06,52,753.48,12.0,124.2,-40.0,0.23,Under-Ordered
9115,Caffo Limoncino Dell'l Sola,750mL,2024-07,59,854.91,2.0,20.7,-57.0,0.03,Under-Ordered
9115,Caffo Limoncino Dell'l Sola,750mL,2024-08,21,304.29,18.0,186.29999999999998,-3.0,0.86,Well Balanced
9115,Caffo Limoncino Dell'l Sola,750mL,2024-09,15,217.35,0.0,0.0,-15.0,0.0,No Replenishment
9115,Caffo Limoncino Dell'l Sola,750mL,2024-10,18,260.82,2.0,20.7,-16.0,0.11,Under-Ordered
9115,Caffo Limoncino Dell'l Sola,750mL,2024-11,6,86.94,0.0,0.0,-6.0,0.0,No Replenishment
9115,Caffo Limoncino Dell'l Sola,750mL,2024-12,8,115.92,0.0,0.0,-8.0,0.0,No Replenishment
9116,KAH Tequila 3/50mLs Pak,50mL 3 Pk,2024-01,37,924.63,0.0,0.0,-37.0,0.0,No Replenishment
9116,KAH Tequila 3/50mLs Pak,50mL 3 Pk,2024-02,6,149.94,0.0,0.0,-6.0,0.0,No Replenishment
9116,KAH Tequila 3/50mLs Pak,50mL 3 Pk,2024-12,162,4048.38,1560.0,28875.600000000002,1398.0,9.63,Over-Ordered
9118,Caffo Sambuca Secolare,750mL,2024-01,174,2718.7599999999998,96.0,993.6,-78.0,0.55,Under-Ordered
9118,Caffo Sambuca Secolare,750mL,2024-02,168,2434.32,66.0,683.1,-102.0,0.39,Under-Ordered
9118,Caffo Sambuca Secolare,750mL,2024-03,111,1608.39,33.0,341.55,-78.0,0.3,Under-Ordered
9118,Caffo Sambuca Secolare,750mL,2024-04,85,1231.65,21.0,217.35,-64.0,0.25,Under-Ordered
9118,Caffo Sambuca Secolare,750mL,2024-05,47,681.03,0.0,0.0,-47.0,0.0,No Replenishment
9118,Caffo Sambuca Secolare,750mL,2024-06,43,623.07,5.0,51.75,-38.0,0.12,Under-Ordered
9118,Caffo Sambuca Secolare,750mL,2024-07,57,825.9300000000001,1.0,10.35,-56.0,0.02,Under-Ordered
9118,Caffo Sambuca Secolare,750mL,2024-08,43,623.07,30.0,310.5,-13.0,0.7,Under-Ordered
9118,Caffo Sambuca Secolare,750mL,2024-09,14,202.86,13.0,134.55,-1.0,0.93,Well Balanced
9118,Caffo Sambuca Secolare,750mL,2024-10,16,231.84,0.0,0.0,-16.0,0.0,No Replenishment
9118,Caffo Sambuca Secolare,750mL,2024-11,4,57.96,1.0,10.35,-3.0,0.25,Under-Ordered
9118,Caffo Sambuca Secolare,750mL,2024-12,12,173.88,0.0,0.0,-12.0,0.0,No Replenishment
9123,Deep Eddy Vodka,50mL,2024-12,2,1.98,2.0,1.48,0.0,1.0,Well Balanced
9126,Caffo Grappa Italiana,750mL,2024-06,7,153.93,6.0,86.22,-1.0,0.86,Well Balanced
9126,Caffo Grappa Italiana,750mL,2024-07,4,87.96,0.0,0.0,-4.0,0.0,No Replenishment
9126,Caffo Grappa Italiana,750mL,2024-10,1,21.99,0.0,0.0,-1.0,0.0,No Replenishment
9126,Caffo Grappa Italiana,750mL,2024-11,1,21.99,0.0,0.0,-1.0,0.0,No Replenishment
9126,Caffo Grappa Italiana,750mL,2024-12,4,87.96,13.0,186.81,9.0,3.25,Over-Ordered
9129,Peychaud's Bitters,5.0 Oz,2024-01,278,1387.22,304.0,1167.36,26.0,1.09,Well Balanced
9129,Peychaud's Bitters,5.0 Oz,2024-02,221,1102.79,225.0,864.0,4.0,1.02,Well Balanced
9129,Peychaud's Bitters,5.0 Oz,2024-03,243,1212.5700000000002,286.0,1098.24,43.0,1.18,Well Balanced
9129,Peychaud's Bitters,5.0 Oz,2024-04,233,1162.67,221.0,848.64,-12.0,0.95,Well Balanced
9129,Peychaud's Bitters,5.0 Oz,2024-05,222,1107.78,197.0,756.48,-25.0,0.89,Well Balanced
9129,Peychaud's Bitters,5.0 Oz,2024-06,265,1322.3500000000001,268.0,1029.12,3.0,1.01,Well Balanced
9129,Peychaud's Bitters,5.0 Oz,2024-07,363,1811.3700000000001,320.0,1228.8,-43.0,0.88,Well Balanced
9129,Peychaud's Bitters,5.0 Oz,2024-08,301,1501.99,346.0,1328.6399999999999,45.0,1.15,Well Balanced
9129,Peychaud's Bitters,5.0 Oz,2024-09,251,1252.49,213.0,817.92,-38.0,0.85,Well Balanced
9129,Peychaud's Bitters,5.0 Oz,2024-10,247,1232.53,320.0,1228.8,73.0,1.3,Well Balanced
9129,Peychaud's Bitters,5.0 Oz,2024-11,293,1462.0700000000002,271.0,1040.6399999999999,-22.0,0.92,Well Balanced
9129,Peychaud's Bitters,5.0 Oz,2024-12,420,2095.8,419.0,1608.96,-1.0,1.0,Well Balanced
9131,Caffo Dominique Brandy Rsva,750mL,2024-02,1,22.99,0.0,0.0,-1.0,0.0,No Replenishment
9131,Caffo Dominique Brandy Rsva,750mL,2024-04,1,22.99,0.0,0.0,-1.0,0.0,No Replenishment
9131,Caffo Dominique Brandy Rsva,750mL,2024-05,1,22.99,0.0,0.0,-1.0,0.0,No Replenishment
9131,Caffo Dominique Brandy Rsva,750mL,2024-07,1,22.99,0.0,0.0,-1.0,0.0,No Replenishment
9131,Caffo Dominique Brandy Rsva,750mL,2024-08,1,22.99,0.0,0.0,-1.0,0.0,No Replenishment
9131,Caffo Dominique Brandy Rsva,750mL,2024-10,4,91.96,0.0,0.0,-4.0,0.0,No Replenishment
9131,Caffo Dominique Brandy Rsva,750mL,2024-11,4,91.96,0.0,0.0,-4.0,0.0,No Replenishment
9131,Caffo Dominique Brandy Rsva,750mL,2024-12,2,45.98,0.0,0.0,-2.0,0.0,No Replenishment
9136,Caffo Amaretto Liqueur,750mL,2024-01,146,2328.04,72.0,778.32,-74.0,0.49,Under-Ordered
9136,Caffo Amaretto Liqueur,750mL,2024-02,166,2405.34,39.0,421.59,-127.0,0.23,Under-Ordered
9136,Caffo Amaretto Liqueur,750mL,2024-03,95,1376.55,39.0,421.59,-56.0,0.41,Under-Ordered
9136,Caffo Amaretto Liqueur,750mL,2024-04,49,710.01,9.0,97.29,-40.0,0.18,Under-Ordered
9136,Caffo Amaretto Liqueur,750mL,2024-05,42,608.58,9.0,97.29,-33.0,0.21,Under-Ordered
9136,Caffo Amaretto Liqueur,750mL,2024-06,16,231.84,0.0,0.0,-16.0,0.0,No Replenishment
9136,Caffo Amaretto Liqueur,750mL,2024-07,58,840.42,0.0,0.0,-58.0,0.0,No Replenishment
9136,Caffo Amaretto Liqueur,750mL,2024-08,19,275.31,34.0,367.54,15.0,1.79,Over-Ordered
9136,Caffo Amaretto Liqueur,750mL,2024-09,28,405.72,1.0,10.81,-27.0,0.04,Under-Ordered
9136,Caffo Amaretto Liqueur,750mL,2024-10,13,188.37,2.0,21.62,-11.0,0.15,Under-Ordered
9136,Caffo Amaretto Liqueur,750mL,2024-11,4,57.96,8.0,86.48,4.0,2.0,Over-Ordered
9136,Caffo Amaretto Liqueur,750mL,2024-12,6,86.94,4.0,43.24,-2.0,0.67,Under-Ordered
9140,Caffo Vecchio Amaro del Capo,750mL,2024-01,40,879.5999999999999,12.0,195.48,-28.0,0.3,Under-Ordered
9140,Caffo Vecchio Amaro del Capo,750mL,2024-02,27,593.7299999999999,12.0,195.48,-15.0,0.44,Under-Ordered
9140,Caffo Vecchio Amaro del Capo,750mL,2024-03,30,659.6999999999999,15.0,244.35,-15.0,0.5,Under-Ordered
9140,Caffo Vecchio Amaro del Capo,750mL,2024-04,9,197.91,0.0,0.0,-9.0,0.0,No Replenishment
9140,Caffo Vecchio Amaro del Capo,750mL,2024-05,27,593.73,1.0,16.29,-26.0,0.04,Under-Ordered
9140,Caffo Vecchio Amaro del Capo,750mL,2024-06,13,285.87,0.0,0.0,-13.0,0.0,No Replenishment
9140,Caffo Vecchio Amaro del Capo,750mL,2024-07,14,307.86,12.0,195.48,-2.0,0.86,Well Balanced
9140,Caffo Vecchio Amaro del Capo,750mL,2024-08,15,329.84999999999997,0.0,0.0,-15.0,0.0,No Replenishment
9140,Caffo Vecchio Amaro del Capo,750mL,2024-09,13,285.86999999999995,0.0,0.0,-13.0,0.0,No Replenishment
9140,Caffo Vecchio Amaro del Capo,750mL,2024-10,13,285.87,0.0,0.0,-13.0,0.0,No Replenishment
9140,Caffo Vecchio Amaro del Capo,750mL,2024-11,6,131.94,0.0,0.0,-6.0,0.0,No Replenishment
9140,Caffo Vecchio Amaro del Capo,750mL,2024-12,12,263.88,0.0,0.0,-12.0,0.0,No Replenishment
9144,Caffo Anisette di Calabria,750mL,2024-01,1,17.99,0.0,0.0,-1.0,0.0,No Replenishment
9144,Caffo Anisette di Calabria,750mL,2024-02,3,53.97,0.0,0.0,-3.0,0.0,No Replenishment
9144,Caffo Anisette di Calabria,750mL,2024-04,2,35.98,0.0,0.0,-2.0,0.0,No Replenishment
9144,Caffo Anisette di Calabria,750mL,2024-05,1,17.99,0.0,0.0,-1.0,0.0,No Replenishment
9144,Caffo Anisette di Calabria,750mL,2024-06,1,17.99,0.0,0.0,-1.0,0.0,No Replenishment
9145,Smirnoff Kissed Caramel,50mL,2024-01,5622,5565.78,8230.0,6172.5,2608.0,1.46,Well Balanced
9145,Smirnoff Kissed Caramel,50mL,2024-02,7043,6972.57,7040.0,5280.0,-3.0,1.0,Well Balanced
9145,Smirnoff Kissed Caramel,50mL,2024-03,8031,7950.69,8217.0,6162.75,186.0,1.02,Well Balanced
9145,Smirnoff Kissed Caramel,50mL,2024-04,7710,7632.9,3881.0,2910.75,-3829.0,0.5,Under-Ordered
9145,Smirnoff Kissed Caramel,50mL,2024-05,1928,1908.72,239.0,179.25,-1689.0,0.12,Under-Ordered
9145,Smirnoff Kissed Caramel,50mL,2024-06,4364,4320.36,8868.0,6651.0,4504.0,2.03,Over-Ordered
9145,Smirnoff Kissed Caramel,50mL,2024-07,6973,6903.27,7604.0,5703.0,631.0,1.09,Well Balanced
9145,Smirnoff Kissed Caramel,50mL,2024-08,8199,8117.01,9448.0,7086.0,1249.0,1.15,Well Balanced
9145,Smirnoff Kissed Caramel,50mL,2024-09,8778,8690.22,8747.0,6560.25,-31.0,1.0,Well Balanced
9145,Smirnoff Kissed Caramel,50mL,2024-10,10295,10192.05,9123.0,6842.25,-1172.0,0.89,Well Balanced
9145,Smirnoff Kissed Caramel,50mL,2024-11,10143,10041.57,10750.0,8062.5,607.0,1.06,Well Balanced
9145,Smirnoff Kissed Caramel,50mL,2024-12,13100,12969.0,14004.0,10503.0,904.0,1.07,Well Balanced
9147,Green Spot Irish Whiskey,750mL,2024-01,13,649.87,18.0,651.96,5.0,1.38,Well Balanced
9147,Green Spot Irish Whiskey,750mL,2024-02,15,749.85,5.0,181.1,-10.0,0.33,Under-Ordered
9147,Green Spot Irish Whiskey,750mL,2024-03,75,3749.25,144.0,5215.68,69.0,1.92,Over-Ordered
9147,Green Spot Irish Whiskey,750mL,2024-04,71,3549.29,0.0,0.0,-71.0,0.0,No Replenishment
9147,Green Spot Irish Whiskey,750mL,2024-05,11,549.89,0.0,0.0,-11.0,0.0,No Replenishment
9147,Green Spot Irish Whiskey,750mL,2024-09,8,479.92,311.0,11264.42,303.0,38.88,Over-Ordered
9147,Green Spot Irish Whiskey,750mL,2024-10,73,4379.27,93.0,3368.46,20.0,1.27,Well Balanced
9147,Green Spot Irish Whiskey,750mL,2024-11,89,5339.110000000001,89.0,3223.58,0.0,1.0,Well Balanced
